MTU (CET/CEST),Price,Currency
19.01.2024 04:00 - 19.01.2024 05:00,63.32,EUR
19.01.2024 05:00 - 19.01.2024 06:00,65.85,EUR
19.01.2024 06:00 - 19.01.2024 07:00,75.74,EUR
19.01.2024 07:00 - 19.01.2024 08:00,85.73,EUR
19.01.2024 08:00 - 19.01.2024 09:00,104.06,EUR
19.01.2024 09:00 - 19.01.2024 10:00,102.85,EUR
19.01.2024 10:00 - 19.01.2024 11:00,95.15,EUR
19.01.2024 11:00 - 19.01.2024 12:00,86.36,EUR
19.01.2024 12:00 - 19.01.2024 13:00,76.83,EUR
19.01.2024 13:00 - 19.01.2024 14:00,73.35,EUR
19.01.2024 14:00 - 19.01.2024 15:00,75.21,EUR
19.01.2024 15:00 - 19.01.2024 16:00,77.45,EUR
19.01.2024 16:00 - 19.01.2024 17:00,84.69,EUR
19.01.2024 17:00 - 19.01.2024 18:00,93.6,EUR
19.01.2024 18:00 - 19.01.2024 19:00,88.05,EUR
19.01.2024 19:00 - 19.01.2024 20:00,77.37,EUR
19.01.2024 20:00 - 19.01.2024 21:00,74,EUR
19.01.2024 21:00 - 19.01.2024 22:00,71.12,EUR
19.01.2024 22:00 - 19.01.2024 23:00,68.64,EUR
19.01.2024 23:00 - 20.01.2024 00:00,64.75,EUR
20.01.2024 00:00 - 20.01.2024 01:00,66,EUR
20.01.2024 01:00 - 20.01.2024 02:00,63.45,EUR
20.01.2024 02:00 - 20.01.2024 03:00,63.54,EUR
20.01.2024 03:00 - 20.01.2024 04:00,61.82,EUR
20.01.2024 04:00 - 20.01.2024 05:00,61.85,EUR
20.01.2024 05:00 - 20.01.2024 06:00,61.75,EUR
20.01.2024 06:00 - 20.01.2024 07:00,62.59,EUR
20.01.2024 07:00 - 20.01.2024 08:00,66.9,EUR
20.01.2024 08:00 - 20.01.2024 09:00,74.82,EUR
20.01.2024 09:00 - 20.01.2024 10:00,77.9,EUR
20.01.2024 10:00 - 20.01.2024 11:00,71.8,EUR
20.01.2024 11:00 - 20.01.2024 12:00,70.77,EUR
20.01.2024 12:00 - 20.01.2024 13:00,67.73,EUR
20.01.2024 13:00 - 20.01.2024 14:00,68.78,EUR
20.01.2024 14:00 - 20.01.2024 15:00,73.39,EUR
20.01.2024 15:00 - 20.01.2024 16:00,79.11,EUR
20.01.2024 16:00 - 20.01.2024 17:00,87.8,EUR
20.01.2024 17:00 - 20.01.2024 18:00,94.93,EUR
20.01.2024 18:00 - 20.01.2024 19:00,99.87,EUR
20.01.2024 19:00 - 20.01.2024 20:00,91.57,EUR
20.01.2024 20:00 - 20.01.2024 21:00,80,EUR
20.01.2024 21:00 - 20.01.2024 22:00,73.39,EUR
20.01.2024 22:00 - 20.01.2024 23:00,70.42,EUR
20.01.2024 23:00 - 21.01.2024 00:00,66.99,EUR
21.01.2024 00:00 - 21.01.2024 01:00,59.7,EUR
21.01.2024 01:00 - 21.01.2024 02:00,57.55,EUR
21.01.2024 02:00 - 21.01.2024 03:00,55.15,EUR
21.01.2024 03:00 - 21.01.2024 04:00,50.89,EUR
21.01.2024 04:00 - 21.01.2024 05:00,48.51,EUR
21.01.2024 05:00 - 21.01.2024 06:00,47.45,EUR
21.01.2024 06:00 - 21.01.2024 07:00,45.53,EUR
21.01.2024 07:00 - 21.01.2024 08:00,43.96,EUR
21.01.2024 08:00 - 21.01.2024 09:00,51.36,EUR
21.01.2024 09:00 - 21.01.2024 10:00,54.36,EUR
21.01.2024 10:00 - 21.01.2024 11:00,46.06,EUR
21.01.2024 11:00 - 21.01.2024 12:00,48.67,EUR
21.01.2024 12:00 - 21.01.2024 13:00,38.48,EUR
21.01.2024 13:00 - 21.01.2024 14:00,37.69,EUR
21.01.2024 14:00 - 21.01.2024 15:00,44.3,EUR
21.01.2024 15:00 - 21.01.2024 16:00,49.04,EUR
21.01.2024 16:00 - 21.01.2024 17:00,49.83,EUR
21.01.2024 17:00 - 21.01.2024 18:00,56.65,EUR
21.01.2024 18:00 - 21.01.2024 19:00,61.45,EUR
21.01.2024 19:00 - 21.01.2024 20:00,58.64,EUR
21.01.2024 20:00 - 21.01.2024 21:00,51.5,EUR
21.01.2024 21:00 - 21.01.2024 22:00,52.46,EUR
21.01.2024 22:00 - 21.01.2024 23:00,50.39,EUR
21.01.2024 23:00 - 22.01.2024 00:00,39.46,EUR
22.01.2024 00:00 - 22.01.2024 01:00,36.66,EUR
22.01.2024 01:00 - 22.01.2024 02:00,22.24,EUR
22.01.2024 02:00 - 22.01.2024 03:00,18.62,EUR
22.01.2024 03:00 - 22.01.2024 04:00,5.04,EUR
22.01.2024 04:00 - 22.01.2024 05:00,5.06,EUR
22.01.2024 05:00 - 22.01.2024 06:00,20,EUR
22.01.2024 06:00 - 22.01.2024 07:00,40.5,EUR
22.01.2024 07:00 - 22.01.2024 08:00,60.47,EUR
22.01.2024 08:00 - 22.01.2024 09:00,66.48,EUR
22.01.2024 09:00 - 22.01.2024 10:00,57.58,EUR
22.01.2024 10:00 - 22.01.2024 11:00,61.55,EUR
22.01.2024 11:00 - 22.01.2024 12:00,60.6,EUR
22.01.2024 12:00 - 22.01.2024 13:00,56.92,EUR
22.01.2024 13:00 - 22.01.2024 14:00,56.72,EUR
22.01.2024 14:00 - 22.01.2024 15:00,58.23,EUR
22.01.2024 15:00 - 22.01.2024 16:00,59.73,EUR
22.01.2024 16:00 - 22.01.2024 17:00,59.99,EUR
22.01.2024 17:00 - 22.01.2024 18:00,61.85,EUR
22.01.2024 18:00 - 22.01.2024 19:00,61.03,EUR
22.01.2024 19:00 - 22.01.2024 20:00,60.03,EUR
22.01.2024 20:00 - 22.01.2024 21:00,59.6,EUR
22.01.2024 21:00 - 22.01.2024 22:00,57,EUR
22.01.2024 22:00 - 22.01.2024 23:00,55.89,EUR
22.01.2024 23:00 - 23.01.2024 00:00,49.88,EUR
23.01.2024 00:00 - 23.01.2024 01:00,16.23,EUR
23.01.2024 01:00 - 23.01.2024 02:00,10.1,EUR
23.01.2024 02:00 - 23.01.2024 03:00,9.37,EUR
23.01.2024 03:00 - 23.01.2024 04:00,4.17,EUR
23.01.2024 04:00 - 23.01.2024 05:00,10.22,EUR
23.01.2024 05:00 - 23.01.2024 06:00,39.23,EUR
23.01.2024 06:00 - 23.01.2024 07:00,58.99,EUR
23.01.2024 07:00 - 23.01.2024 08:00,60.93,EUR
23.01.2024 08:00 - 23.01.2024 09:00,61.9,EUR
23.01.2024 09:00 - 23.01.2024 10:00,61.11,EUR
23.01.2024 10:00 - 23.01.2024 11:00,59.97,EUR
23.01.2024 11:00 - 23.01.2024 12:00,59.44,EUR
23.01.2024 12:00 - 23.01.2024 13:00,59.14,EUR
23.01.2024 13:00 - 23.01.2024 14:00,59.43,EUR
23.01.2024 14:00 - 23.01.2024 15:00,61.9,EUR
23.01.2024 15:00 - 23.01.2024 16:00,62.76,EUR
23.01.2024 16:00 - 23.01.2024 17:00,66.29,EUR
23.01.2024 17:00 - 23.01.2024 18:00,68.46,EUR
23.01.2024 18:00 - 23.01.2024 19:00,66.78,EUR
23.01.2024 19:00 - 23.01.2024 20:00,63.34,EUR
23.01.2024 20:00 - 23.01.2024 21:00,60.46,EUR
23.01.2024 21:00 - 23.01.2024 22:00,53.74,EUR
23.01.2024 22:00 - 23.01.2024 23:00,45.36,EUR
23.01.2024 23:00 - 24.01.2024 00:00,33.26,EUR
24.01.2024 00:00 - 24.01.2024 01:00,3.05,EUR
24.01.2024 01:00 - 24.01.2024 02:00,-0.03,EUR
24.01.2024 02:00 - 24.01.2024 03:00,0,EUR
24.01.2024 03:00 - 24.01.2024 04:00,-0.01,EUR
24.01.2024 04:00 - 24.01.2024 05:00,-0.02,EUR
24.01.2024 05:00 - 24.01.2024 06:00,-0.18,EUR
24.01.2024 06:00 - 24.01.2024 07:00,14.76,EUR
24.01.2024 07:00 - 24.01.2024 08:00,42.09,EUR
24.01.2024 08:00 - 24.01.2024 09:00,50.07,EUR
24.01.2024 09:00 - 24.01.2024 10:00,49.54,EUR
24.01.2024 10:00 - 24.01.2024 11:00,50.1,EUR
24.01.2024 11:00 - 24.01.2024 12:00,50.78,EUR
24.01.2024 12:00 - 24.01.2024 13:00,39.32,EUR
24.01.2024 13:00 - 24.01.2024 14:00,36.44,EUR
24.01.2024 14:00 - 24.01.2024 15:00,45.04,EUR
24.01.2024 15:00 - 24.01.2024 16:00,49.95,EUR
24.01.2024 16:00 - 24.01.2024 17:00,50.8,EUR
24.01.2024 17:00 - 24.01.2024 18:00,54.21,EUR
24.01.2024 18:00 - 24.01.2024 19:00,53.32,EUR
24.01.2024 19:00 - 24.01.2024 20:00,50.09,EUR
24.01.2024 20:00 - 24.01.2024 21:00,42.18,EUR
24.01.2024 21:00 - 24.01.2024 22:00,40.04,EUR
24.01.2024 22:00 - 24.01.2024 23:00,42.01,EUR
24.01.2024 23:00 - 25.01.2024 00:00,38.53,EUR
25.01.2024 00:00 - 25.01.2024 01:00,44.34,EUR
25.01.2024 01:00 - 25.01.2024 02:00,45.06,EUR
25.01.2024 02:00 - 25.01.2024 03:00,43.34,EUR
25.01.2024 03:00 - 25.01.2024 04:00,44.92,EUR
25.01.2024 04:00 - 25.01.2024 05:00,46.22,EUR
25.01.2024 05:00 - 25.01.2024 06:00,52.38,EUR
25.01.2024 06:00 - 25.01.2024 07:00,58.03,EUR
25.01.2024 07:00 - 25.01.2024 08:00,66.05,EUR
25.01.2024 08:00 - 25.01.2024 09:00,89.02,EUR
25.01.2024 09:00 - 25.01.2024 10:00,85.25,EUR
25.01.2024 10:00 - 25.01.2024 11:00,81.35,EUR
25.01.2024 11:00 - 25.01.2024 12:00,76.22,EUR
25.01.2024 12:00 - 25.01.2024 13:00,73.15,EUR
25.01.2024 13:00 - 25.01.2024 14:00,75.99,EUR
25.01.2024 14:00 - 25.01.2024 15:00,84.98,EUR
25.01.2024 15:00 - 25.01.2024 16:00,92.07,EUR
25.01.2024 16:00 - 25.01.2024 17:00,101.38,EUR
25.01.2024 17:00 - 25.01.2024 18:00,123.38,EUR
25.01.2024 18:00 - 25.01.2024 19:00,115.54,EUR
25.01.2024 19:00 - 25.01.2024 20:00,98.79,EUR
25.01.2024 20:00 - 25.01.2024 21:00,91.07,EUR
25.01.2024 21:00 - 25.01.2024 22:00,86.31,EUR
25.01.2024 22:00 - 25.01.2024 23:00,80.43,EUR
25.01.2024 23:00 - 26.01.2024 00:00,75.16,EUR
26.01.2024 00:00 - 26.01.2024 01:00,62.8,EUR
26.01.2024 01:00 - 26.01.2024 02:00,61.96,EUR
26.01.2024 02:00 - 26.01.2024 03:00,58.49,EUR
26.01.2024 03:00 - 26.01.2024 04:00,54.79,EUR
26.01.2024 04:00 - 26.01.2024 05:00,47.62,EUR
26.01.2024 05:00 - 26.01.2024 06:00,50.65,EUR
26.01.2024 06:00 - 26.01.2024 07:00,56.27,EUR
26.01.2024 07:00 - 26.01.2024 08:00,62.97,EUR
26.01.2024 08:00 - 26.01.2024 09:00,64.94,EUR
26.01.2024 09:00 - 26.01.2024 10:00,63.8,EUR
26.01.2024 10:00 - 26.01.2024 11:00,61.22,EUR
26.01.2024 11:00 - 26.01.2024 12:00,58.74,EUR
26.01.2024 12:00 - 26.01.2024 13:00,52.28,EUR
26.01.2024 13:00 - 26.01.2024 14:00,46.47,EUR
26.01.2024 14:00 - 26.01.2024 15:00,49.28,EUR
26.01.2024 15:00 - 26.01.2024 16:00,50.11,EUR
26.01.2024 16:00 - 26.01.2024 17:00,52.74,EUR
26.01.2024 17:00 - 26.01.2024 18:00,57.37,EUR
26.01.2024 18:00 - 26.01.2024 19:00,55.28,EUR
26.01.2024 19:00 - 26.01.2024 20:00,54.53,EUR
26.01.2024 20:00 - 26.01.2024 21:00,54.32,EUR
26.01.2024 21:00 - 26.01.2024 22:00,54.35,EUR
26.01.2024 22:00 - 26.01.2024 23:00,54.39,EUR
26.01.2024 23:00 - 27.01.2024 00:00,53.71,EUR
27.01.2024 00:00 - 27.01.2024 01:00,54.44,EUR
27.01.2024 01:00 - 27.01.2024 02:00,55.03,EUR
27.01.2024 02:00 - 27.01.2024 03:00,56.21,EUR
27.01.2024 03:00 - 27.01.2024 04:00,55.05,EUR
27.01.2024 04:00 - 27.01.2024 05:00,55.74,EUR
27.01.2024 05:00 - 27.01.2024 06:00,56.83,EUR
27.01.2024 06:00 - 27.01.2024 07:00,57.24,EUR
27.01.2024 07:00 - 27.01.2024 08:00,57.86,EUR
27.01.2024 08:00 - 27.01.2024 09:00,58.13,EUR
27.01.2024 09:00 - 27.01.2024 10:00,58.5,EUR
27.01.2024 10:00 - 27.01.2024 11:00,58.2,EUR
27.01.2024 11:00 - 27.01.2024 12:00,56.61,EUR
27.01.2024 12:00 - 27.01.2024 13:00,55.84,EUR
27.01.2024 13:00 - 27.01.2024 14:00,53.88,EUR
27.01.2024 14:00 - 27.01.2024 15:00,59.14,EUR
27.01.2024 15:00 - 27.01.2024 16:00,57.95,EUR
27.01.2024 16:00 - 27.01.2024 17:00,58.93,EUR
27.01.2024 17:00 - 27.01.2024 18:00,61.75,EUR
27.01.2024 18:00 - 27.01.2024 19:00,61.31,EUR
27.01.2024 19:00 - 27.01.2024 20:00,59.43,EUR
27.01.2024 20:00 - 27.01.2024 21:00,58.21,EUR
27.01.2024 21:00 - 27.01.2024 22:00,57.85,EUR
27.01.2024 22:00 - 27.01.2024 23:00,57.73,EUR
27.01.2024 23:00 - 28.01.2024 00:00,57.61,EUR
28.01.2024 00:00 - 28.01.2024 01:00,66.77,EUR
28.01.2024 01:00 - 28.01.2024 02:00,58.8,EUR
28.01.2024 02:00 - 28.01.2024 03:00,58.26,EUR
28.01.2024 03:00 - 28.01.2024 04:00,57.72,EUR
28.01.2024 04:00 - 28.01.2024 05:00,57.87,EUR
28.01.2024 05:00 - 28.01.2024 06:00,57.63,EUR
28.01.2024 06:00 - 28.01.2024 07:00,57.72,EUR
28.01.2024 07:00 - 28.01.2024 08:00,58.98,EUR
28.01.2024 08:00 - 28.01.2024 09:00,59.2,EUR
28.01.2024 09:00 - 28.01.2024 10:00,55.08,EUR
28.01.2024 10:00 - 28.01.2024 11:00,51.16,EUR
28.01.2024 11:00 - 28.01.2024 12:00,45.75,EUR
28.01.2024 12:00 - 28.01.2024 13:00,41.58,EUR
28.01.2024 13:00 - 28.01.2024 14:00,40.09,EUR
28.01.2024 14:00 - 28.01.2024 15:00,50.65,EUR
28.01.2024 15:00 - 28.01.2024 16:00,56.41,EUR
28.01.2024 16:00 - 28.01.2024 17:00,57.93,EUR
28.01.2024 17:00 - 28.01.2024 18:00,57.86,EUR
28.01.2024 18:00 - 28.01.2024 19:00,57.33,EUR
28.01.2024 19:00 - 28.01.2024 20:00,56.61,EUR
28.01.2024 20:00 - 28.01.2024 21:00,54.34,EUR
28.01.2024 21:00 - 28.01.2024 22:00,53.79,EUR
28.01.2024 22:00 - 28.01.2024 23:00,53.71,EUR
28.01.2024 23:00 - 29.01.2024 00:00,52.69,EUR
29.01.2024 00:00 - 29.01.2024 01:00,48.74,EUR
29.01.2024 01:00 - 29.01.2024 02:00,47.26,EUR
29.01.2024 02:00 - 29.01.2024 03:00,48.12,EUR
29.01.2024 03:00 - 29.01.2024 04:00,47.97,EUR
29.01.2024 04:00 - 29.01.2024 05:00,51.58,EUR
29.01.2024 05:00 - 29.01.2024 06:00,55.42,EUR
29.01.2024 06:00 - 29.01.2024 07:00,53.72,EUR
29.01.2024 07:00 - 29.01.2024 08:00,62.02,EUR
29.01.2024 08:00 - 29.01.2024 09:00,83.23,EUR
29.01.2024 09:00 - 29.01.2024 10:00,88.39,EUR
29.01.2024 10:00 - 29.01.2024 11:00,78.9,EUR
29.01.2024 11:00 - 29.01.2024 12:00,71.27,EUR
29.01.2024 12:00 - 29.01.2024 13:00,70.24,EUR
29.01.2024 13:00 - 29.01.2024 14:00,74.99,EUR
29.01.2024 14:00 - 29.01.2024 15:00,82.55,EUR
29.01.2024 15:00 - 29.01.2024 16:00,97.6,EUR
29.01.2024 16:00 - 29.01.2024 17:00,108.43,EUR
29.01.2024 17:00 - 29.01.2024 18:00,127.42,EUR
29.01.2024 18:00 - 29.01.2024 19:00,117.3,EUR
29.01.2024 19:00 - 29.01.2024 20:00,107.52,EUR
29.01.2024 20:00 - 29.01.2024 21:00,91.98,EUR
29.01.2024 21:00 - 29.01.2024 22:00,86.79,EUR
29.01.2024 22:00 - 29.01.2024 23:00,83.42,EUR
29.01.2024 23:00 - 30.01.2024 00:00,80.29,EUR
30.01.2024 00:00 - 30.01.2024 01:00,71.94,EUR
30.01.2024 01:00 - 30.01.2024 02:00,68.79,EUR
30.01.2024 02:00 - 30.01.2024 03:00,69.37,EUR
30.01.2024 03:00 - 30.01.2024 04:00,67.44,EUR
30.01.2024 04:00 - 30.01.2024 05:00,67.18,EUR
30.01.2024 05:00 - 30.01.2024 06:00,69.37,EUR
30.01.2024 06:00 - 30.01.2024 07:00,68.67,EUR
30.01.2024 07:00 - 30.01.2024 08:00,75.29,EUR
30.01.2024 08:00 - 30.01.2024 09:00,83.51,EUR
30.01.2024 09:00 - 30.01.2024 10:00,84.67,EUR
30.01.2024 10:00 - 30.01.2024 11:00,77.15,EUR
30.01.2024 11:00 - 30.01.2024 12:00,65.36,EUR
30.01.2024 12:00 - 30.01.2024 13:00,63.81,EUR
30.01.2024 13:00 - 30.01.2024 14:00,63.69,EUR
30.01.2024 14:00 - 30.01.2024 15:00,64.02,EUR
30.01.2024 15:00 - 30.01.2024 16:00,62.64,EUR
30.01.2024 16:00 - 30.01.2024 17:00,63.73,EUR
30.01.2024 17:00 - 30.01.2024 18:00,71.9,EUR
30.01.2024 18:00 - 30.01.2024 19:00,61.42,EUR
30.01.2024 19:00 - 30.01.2024 20:00,58.45,EUR
30.01.2024 20:00 - 30.01.2024 21:00,56.72,EUR
30.01.2024 21:00 - 30.01.2024 22:00,53.92,EUR
30.01.2024 22:00 - 30.01.2024 23:00,53.56,EUR
30.01.2024 23:00 - 31.01.2024 00:00,53.25,EUR
31.01.2024 00:00 - 31.01.2024 01:00,51.61,EUR
31.01.2024 01:00 - 31.01.2024 02:00,51.38,EUR
31.01.2024 02:00 - 31.01.2024 03:00,51.26,EUR
31.01.2024 03:00 - 31.01.2024 04:00,51.06,EUR
31.01.2024 04:00 - 31.01.2024 05:00,51.39,EUR
31.01.2024 05:00 - 31.01.2024 06:00,50.81,EUR
31.01.2024 06:00 - 31.01.2024 07:00,55.01,EUR
31.01.2024 07:00 - 31.01.2024 08:00,56.91,EUR
31.01.2024 08:00 - 31.01.2024 09:00,57.9,EUR
31.01.2024 09:00 - 31.01.2024 10:00,56.6,EUR
31.01.2024 10:00 - 31.01.2024 11:00,55.66,EUR
31.01.2024 11:00 - 31.01.2024 12:00,53.71,EUR
31.01.2024 12:00 - 31.01.2024 13:00,53.73,EUR
31.01.2024 13:00 - 31.01.2024 14:00,46.42,EUR
31.01.2024 14:00 - 31.01.2024 15:00,40.05,EUR
31.01.2024 15:00 - 31.01.2024 16:00,39.97,EUR
31.01.2024 16:00 - 31.01.2024 17:00,39.92,EUR
31.01.2024 17:00 - 31.01.2024 18:00,49.36,EUR
31.01.2024 18:00 - 31.01.2024 19:00,46.99,EUR
31.01.2024 19:00 - 31.01.2024 20:00,41.24,EUR
31.01.2024 20:00 - 31.01.2024 21:00,36.8,EUR
31.01.2024 21:00 - 31.01.2024 22:00,34.1,EUR
31.01.2024 22:00 - 31.01.2024 23:00,33.53,EUR
31.01.2024 23:00 - 01.02.2024 00:00,39.73,EUR
01.02.2024 00:00 - 01.02.2024 01:00,47.06,EUR
01.02.2024 01:00 - 01.02.2024 02:00,41.12,EUR
01.02.2024 02:00 - 01.02.2024 03:00,42.16,EUR
01.02.2024 03:00 - 01.02.2024 04:00,43.05,EUR
01.02.2024 04:00 - 01.02.2024 05:00,46.91,EUR
01.02.2024 05:00 - 01.02.2024 06:00,49.39,EUR
01.02.2024 06:00 - 01.02.2024 07:00,50.35,EUR
01.02.2024 07:00 - 01.02.2024 08:00,52.27,EUR
01.02.2024 08:00 - 01.02.2024 09:00,52.68,EUR
01.02.2024 09:00 - 01.02.2024 10:00,52.13,EUR
01.02.2024 10:00 - 01.02.2024 11:00,51.49,EUR
01.02.2024 11:00 - 01.02.2024 12:00,50.83,EUR
01.02.2024 12:00 - 01.02.2024 13:00,50.86,EUR
01.02.2024 13:00 - 01.02.2024 14:00,50.42,EUR
01.02.2024 14:00 - 01.02.2024 15:00,50.4,EUR
01.02.2024 15:00 - 01.02.2024 16:00,49.59,EUR
01.02.2024 16:00 - 01.02.2024 17:00,51.45,EUR
01.02.2024 17:00 - 01.02.2024 18:00,54.93,EUR
01.02.2024 18:00 - 01.02.2024 19:00,55.07,EUR
01.02.2024 19:00 - 01.02.2024 20:00,55.06,EUR
01.02.2024 20:00 - 01.02.2024 21:00,55.03,EUR
01.02.2024 21:00 - 01.02.2024 22:00,54.93,EUR
01.02.2024 22:00 - 01.02.2024 23:00,54.79,EUR
01.02.2024 23:00 - 02.02.2024 00:00,54.32,EUR
02.02.2024 00:00 - 02.02.2024 01:00,55.74,EUR
02.02.2024 01:00 - 02.02.2024 02:00,54.96,EUR
02.02.2024 02:00 - 02.02.2024 03:00,53.98,EUR
02.02.2024 03:00 - 02.02.2024 04:00,52.94,EUR
02.02.2024 04:00 - 02.02.2024 05:00,51.58,EUR
02.02.2024 05:00 - 02.02.2024 06:00,53.09,EUR
02.02.2024 06:00 - 02.02.2024 07:00,54.19,EUR
02.02.2024 07:00 - 02.02.2024 08:00,57.82,EUR
02.02.2024 08:00 - 02.02.2024 09:00,59.84,EUR
02.02.2024 09:00 - 02.02.2024 10:00,58.1,EUR
02.02.2024 10:00 - 02.02.2024 11:00,56.74,EUR
02.02.2024 11:00 - 02.02.2024 12:00,54.01,EUR
02.02.2024 12:00 - 02.02.2024 13:00,53.52,EUR
02.02.2024 13:00 - 02.02.2024 14:00,53.18,EUR
02.02.2024 14:00 - 02.02.2024 15:00,51.59,EUR
02.02.2024 15:00 - 02.02.2024 16:00,51.42,EUR
02.02.2024 16:00 - 02.02.2024 17:00,51.69,EUR
02.02.2024 17:00 - 02.02.2024 18:00,52.97,EUR
02.02.2024 18:00 - 02.02.2024 19:00,53.21,EUR
02.02.2024 19:00 - 02.02.2024 20:00,51.74,EUR
02.02.2024 20:00 - 02.02.2024 21:00,51.17,EUR
02.02.2024 21:00 - 02.02.2024 22:00,49.68,EUR
02.02.2024 22:00 - 02.02.2024 23:00,46.03,EUR
02.02.2024 23:00 - 03.02.2024 00:00,36.05,EUR
03.02.2024 00:00 - 03.02.2024 01:00,24.74,EUR
03.02.2024 01:00 - 03.02.2024 02:00,12.85,EUR
03.02.2024 02:00 - 03.02.2024 03:00,6.73,EUR
03.02.2024 03:00 - 03.02.2024 04:00,10.51,EUR
03.02.2024 04:00 - 03.02.2024 05:00,8.53,EUR
03.02.2024 05:00 - 03.02.2024 06:00,8.8,EUR
03.02.2024 06:00 - 03.02.2024 07:00,16.48,EUR
03.02.2024 07:00 - 03.02.2024 08:00,34.17,EUR
03.02.2024 08:00 - 03.02.2024 09:00,45.99,EUR
03.02.2024 09:00 - 03.02.2024 10:00,45.97,EUR
03.02.2024 10:00 - 03.02.2024 11:00,35.62,EUR
03.02.2024 11:00 - 03.02.2024 12:00,30.42,EUR
03.02.2024 12:00 - 03.02.2024 13:00,30.58,EUR
03.02.2024 13:00 - 03.02.2024 14:00,30.62,EUR
03.02.2024 14:00 - 03.02.2024 15:00,40.74,EUR
03.02.2024 15:00 - 03.02.2024 16:00,43.7,EUR
03.02.2024 16:00 - 03.02.2024 17:00,49.36,EUR
03.02.2024 17:00 - 03.02.2024 18:00,57.83,EUR
03.02.2024 18:00 - 03.02.2024 19:00,57.3,EUR
03.02.2024 19:00 - 03.02.2024 20:00,56.19,EUR
03.02.2024 20:00 - 03.02.2024 21:00,53.74,EUR
03.02.2024 21:00 - 03.02.2024 22:00,51.21,EUR
03.02.2024 22:00 - 03.02.2024 23:00,50.81,EUR
03.02.2024 23:00 - 04.02.2024 00:00,38.71,EUR
04.02.2024 00:00 - 04.02.2024 01:00,35.3,EUR
04.02.2024 01:00 - 04.02.2024 02:00,10.04,EUR
04.02.2024 02:00 - 04.02.2024 03:00,3.23,EUR
04.02.2024 03:00 - 04.02.2024 04:00,0.68,EUR
04.02.2024 04:00 - 04.02.2024 05:00,0,EUR
04.02.2024 05:00 - 04.02.2024 06:00,0,EUR
04.02.2024 06:00 - 04.02.2024 07:00,0,EUR
04.02.2024 07:00 - 04.02.2024 08:00,1.05,EUR
04.02.2024 08:00 - 04.02.2024 09:00,8.87,EUR
04.02.2024 09:00 - 04.02.2024 10:00,9.83,EUR
04.02.2024 10:00 - 04.02.2024 11:00,10.87,EUR
04.02.2024 11:00 - 04.02.2024 12:00,12.81,EUR
04.02.2024 12:00 - 04.02.2024 13:00,13.82,EUR
04.02.2024 13:00 - 04.02.2024 14:00,5.07,EUR
04.02.2024 14:00 - 04.02.2024 15:00,9.83,EUR
04.02.2024 15:00 - 04.02.2024 16:00,15.72,EUR
04.02.2024 16:00 - 04.02.2024 17:00,18.43,EUR
04.02.2024 17:00 - 04.02.2024 18:00,38.91,EUR
04.02.2024 18:00 - 04.02.2024 19:00,46.01,EUR
04.02.2024 19:00 - 04.02.2024 20:00,36.17,EUR
04.02.2024 20:00 - 04.02.2024 21:00,29.05,EUR
04.02.2024 21:00 - 04.02.2024 22:00,24.52,EUR
04.02.2024 22:00 - 04.02.2024 23:00,24.44,EUR
04.02.2024 23:00 - 05.02.2024 00:00,16.99,EUR
05.02.2024 00:00 - 05.02.2024 01:00,1.63,EUR
05.02.2024 01:00 - 05.02.2024 02:00,0.1,EUR
05.02.2024 02:00 - 05.02.2024 03:00,0.1,EUR
05.02.2024 03:00 - 05.02.2024 04:00,0.22,EUR
05.02.2024 04:00 - 05.02.2024 05:00,0.08,EUR
05.02.2024 05:00 - 05.02.2024 06:00,1.65,EUR
05.02.2024 06:00 - 05.02.2024 07:00,38.97,EUR
05.02.2024 07:00 - 05.02.2024 08:00,58.91,EUR
05.02.2024 08:00 - 05.02.2024 09:00,62.32,EUR
05.02.2024 09:00 - 05.02.2024 10:00,56.86,EUR
05.02.2024 10:00 - 05.02.2024 11:00,53.82,EUR
05.02.2024 11:00 - 05.02.2024 12:00,46.27,EUR
05.02.2024 12:00 - 05.02.2024 13:00,48.02,EUR
05.02.2024 13:00 - 05.02.2024 14:00,48.54,EUR
05.02.2024 14:00 - 05.02.2024 15:00,53.98,EUR
05.02.2024 15:00 - 05.02.2024 16:00,55.79,EUR
05.02.2024 16:00 - 05.02.2024 17:00,60.72,EUR
05.02.2024 17:00 - 05.02.2024 18:00,68.47,EUR
05.02.2024 18:00 - 05.02.2024 19:00,68.78,EUR
05.02.2024 19:00 - 05.02.2024 20:00,61.84,EUR
05.02.2024 20:00 - 05.02.2024 21:00,60.48,EUR
05.02.2024 21:00 - 05.02.2024 22:00,59.65,EUR
05.02.2024 22:00 - 05.02.2024 23:00,56.3,EUR
05.02.2024 23:00 - 06.02.2024 00:00,47.41,EUR
06.02.2024 00:00 - 06.02.2024 01:00,35.46,EUR
06.02.2024 01:00 - 06.02.2024 02:00,28.2,EUR
06.02.2024 02:00 - 06.02.2024 03:00,10,EUR
06.02.2024 03:00 - 06.02.2024 04:00,4.98,EUR
06.02.2024 04:00 - 06.02.2024 05:00,3.11,EUR
06.02.2024 05:00 - 06.02.2024 06:00,20.09,EUR
06.02.2024 06:00 - 06.02.2024 07:00,50,EUR
06.02.2024 07:00 - 06.02.2024 08:00,68.16,EUR
06.02.2024 08:00 - 06.02.2024 09:00,62,EUR
